Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
| 1985 | 1558707201801 | 992453626 | 100000 | 110500 |
| 1986 | 1558707206798 | 993012750 | 100000 | 111892 |
| 1987 | 1558707211798 | 993563321 | 100000 | 110114 |
| 1988 | 1558707216801 | 994106476 | 100000 | 108566 |
| 1989 | 1558707221802 | 994644126 | 100000 | 107508 |
| 1990 | 1558707226799 | 995178900 | 100000 | 107019 |
| 1991 | 1558707231799 | 995704615 | 100000 | 105143 |
| 1992 | 1558707236798 | 996224844 | 100000 | 104067 |
| 1993 | 1558707241799 | 996732856 | 100000 | 101582 |
| 1994 | 1558707246803 | 997232880 | 100000 | 99925 |
| 1995 | 1558707251799 | 997725256 | 100000 | 98554 |
| 1996 | 1558707256800 | 998208319 | 100000 | 96593 |
| 1997 | 1558707261800 | 998684226 | 100000 | 95181 |
| 1998 | 1558707266799 | 999151379 | 100000 | 93449 |
| 1999 | 1558707271799 | 999612910 | 100000 | 92306 |
| 2000 | 1558707276800 | 999947117 | 100000 | 66828 |
| 2001 | 1558707281800 | 1000000000 | 100000 | 10577 |
Count is no longer increasing...
Removing sample: 1558707281800|1000000000
Total Count: 1,000,000,000 | Linear Regression Rate:  100,000 | Average Rate: 99,996

Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
|-------------|-----|-----|----------------------|--------------------------|
