Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
|-------------|-----|-----|----------------------|--------------------------|
| 1 | 1558654080741 | 8849 |           |           |
| 2 | 1558654085737 | 423944 | 83085 | 83085 |
| 3 | 1558654090737 | 949239 | 94078 | 105059 |
| 4 | 1558654095743 | 1460553 | 97598 | 102140 |
| 5 | 1558654100743 | 1895228 | 96169 | 86935 |
| 6 | 1558654105741 | 2407900 | 96675 | 102575 |
| 7 | 1558654110737 | 2952169 | 98169 | 108941 |
| 8 | 1558654115738 | 3410488 | 98248 | 91645 |
| 9 | 1558654120742 | 3942336 | 98821 | 106285 |
| 10 | 1558654125737 | 4402018 | 98743 | 92028 |
| 11 | 1558654130739 | 4953383 | 99222 | 110229 |
| 12 | 1558654135738 | 5423709 | 99301 | 94084 |
| 13 | 1558654140739 | 5910288 | 99283 | 97296 |
| 14 | 1558654145739 | 6469149 | 99628 | 111772 |
| 15 | 1558654150739 | 6864030 | 99336 | 78976 |
| 16 | 1558654155739 | 7458556 | 99573 | 118905 |
| 17 | 1558654160739 | 7939862 | 99670 | 96261 |
| 18 | 1558654165740 | 8346573 | 99416 | 81326 |
| 19 | 1558654170744 | 8979536 | 99663 | 126491 |
| 20 | 1558654175742 | 9437875 | 99729 | 91704 |
| 21 | 1558654180741 | 9839420 | 99525 | 80325 |
| 22 | 1558654185742 | 10479021 | 99709 | 127895 |
| 23 | 1558654190742 | 10957330 | 99805 | 95662 |
| 24 | 1558654195744 | 11364615 | 99695 | 81424 |
| 25 | 1558654200742 | 11916892 | 99709 | 110500 |
| 26 | 1558654205742 | 12490511 | 99848 | 114724 |
| 27 | 1558654210742 | 12902440 | 99820 | 82386 |
| 28 | 1558654215742 | 13343952 | 99713 | 88302 |
| 29 | 1558654220744 | 13985059 | 99822 | 128170 |
| 30 | 1558654225743 | 14470031 | 99893 | 97014 |
| 31 | 1558654230743 | 14877982 | 99841 | 81590 |
| 32 | 1558654235742 | 15346307 | 99763 | 93684 |
| 33 | 1558654240743 | 15999299 | 99862 | 130572 |
| 34 | 1558654245743 | 16470521 | 99917 | 94244 |
| 35 | 1558654250743 | 16880432 | 99878 | 81982 |
| 36 | 1558654255743 | 17340376 | 99809 | 91989 |
| 37 | 1558654260744 | 17986525 | 99877 | 129204 |
| 38 | 1558654265744 | 18489225 | 99936 | 100540 |
| 39 | 1558654270753 | 18900842 | 99919 | 82175 |
| 40 | 1558654275752 | 19333690 | 99856 | 86587 |
| 41 | 1558654280744 | 19920753 | 99863 | 117601 |
| 42 | 1558654285748 | 20516885 | 99933 | 119131 |
| 43 | 1558654290745 | 20948045 | 99950 | 86284 |
| 44 | 1558654295744 | 21359305 | 99912 | 82268 |
| 45 | 1558654300745 | 21836829 | 99866 | 95486 |
| 46 | 1558654305755 | 22487859 | 99909 | 129946 |
| 47 | 1558654310744 | 23004905 | 99957 | 103637 |
| 48 | 1558654315744 | 23420986 | 99956 | 83216 |
| 49 | 1558654320746 | 23845063 | 99918 | 84781 |
| 50 | 1558654325745 | 24347980 | 99886 | 100604 |
| 51 | 1558654330745 | 25002827 | 99929 | 130969 |
| 52 | 1558654335745 | 25505753 | 99967 | 100585 |
| 53 | 1558654340746 | 25921258 | 99967 | 83084 |
| 54 | 1558654345745 | 26344576 | 99935 | 84681 |
| 55 | 1558654350745 | 26842118 | 99906 | 99508 |
| 56 | 1558654355744 | 27481346 | 99932 | 127871 |
| 57 | 1558654360744 | 28015760 | 99969 | 106883 |
| 58 | 1558654365745 | 28439904 | 99975 | 84812 |
| 59 | 1558654370752 | 28860331 | 99954 | 83968 |
| 60 | 1558654375745 | 29332351 | 99925 | 94536 |
| 61 | 1558654380747 | 29927807 | 99930 | 119044 |
| 62 | 1558654385746 | 30521152 | 99963 | 118693 |
| 63 | 1558654390747 | 30983014 | 99982 | 92354 |
| 64 | 1558654395746 | 31397442 | 99974 | 82902 |
| 65 | 1558654400746 | 31831740 | 99949 | 86860 |
| 66 | 1558654405746 | 32349529 | 99930 | 103558 |
| 67 | 1558654410746 | 32973349 | 99947 | 124764 |
| 68 | 1558654415746 | 33525151 | 99975 | 110360 |
| 69 | 1558654420746 | 33964878 | 99985 | 87945 |
| 70 | 1558654425746 | 34381070 | 99975 | 83238 |
| 71 | 1558654430747 | 34829939 | 99953 | 89756 |
| 72 | 1558654435748 | 35357624 | 99940 | 105516 |
| 73 | 1558654440747 | 35986880 | 99956 | 125876 |
| 74 | 1558654445748 | 36526724 | 99980 | 107947 |
| 75 | 1558654450749 | 36967367 | 99990 | 88111 |
| 76 | 1558654455749 | 37380783 | 99981 | 82683 |
| 77 | 1558654460749 | 37825042 | 99961 | 88852 |
| 78 | 1558654465748 | 38347706 | 99948 | 104554 |
| 79 | 1558654470749 | 38967114 | 99958 | 123857 |
| 80 | 1558654475749 | 39532333 | 99979 | 113044 |
| 81 | 1558654480748 | 39988222 | 99991 | 91196 |
| 82 | 1558654485748 | 40406461 | 99988 | 83648 |
| 83 | 1558654490748 | 40837851 | 99973 | 86278 |
| 84 | 1558654495749 | 41325598 | 99958 | 97530 |
| 85 | 1558654500749 | 41911922 | 99957 | 117265 |
| 86 | 1558654505750 | 42518087 | 99974 | 121209 |
| 87 | 1558654510750 | 43020459 | 99990 | 100474 |
| 88 | 1558654515751 | 43451469 | 99994 | 86185 |
| 89 | 1558654520750 | 43869139 | 99985 | 83551 |
| 90 | 1558654525751 | 44319331 | 99970 | 90020 |
| 91 | 1558654530750 | 44844121 | 99960 | 104979 |
| 92 | 1558654535768 | 45463411 | 99966 | 123414 |
| 93 | 1558654540750 | 46037114 | 99983 | 115155 |
| 94 | 1558654545751 | 46502838 | 99994 | 93126 |
| 95 | 1558654550751 | 46927017 | 99994 | 84836 |
| 96 | 1558654555750 | 47353419 | 99985 | 85297 |
| 97 | 1558654560750 | 47820314 | 99972 | 93379 |
| 98 | 1558654565750 | 48357314 | 99965 | 107400 |
| 99 | 1558654570751 | 48964214 | 99971 | 121356 |
| 100 | 1558654575751 | 49529237 | 99984 | 113005 |
| 101 | 1558654580756 | 50009006 | 99994 | 95858 |
| 102 | 1558654585753 | 50438642 | 99996 | 85979 |
| 103 | 1558654590755 | 50863536 | 99989 | 84945 |
| 104 | 1558654595752 | 51320545 | 99978 | 91457 |
| 105 | 1558654600752 | 51843580 | 99969 | 104607 |
| 106 | 1558654605751 | 52439617 | 99972 | 119231 |
| 107 | 1558654610751 | 53027006 | 99983 | 117478 |
| 108 | 1558654615751 | 53522026 | 99994 | 99004 |
| 109 | 1558654620752 | 53960319 | 99997 | 87641 |
| 110 | 1558654625752 | 54382586 | 99993 | 84453 |
| 111 | 1558654630752 | 54826700 | 99984 | 88823 |
| 112 | 1558654635761 | 55322526 | 99974 | 98987 |
| 113 | 1558654640752 | 55893078 | 99972 | 114316 |
| 114 | 1558654645768 | 56501510 | 99980 | 121298 |
| 115 | 1558654650777 | 57039860 | 99991 | 107477 |
| 116 | 1558654655751 | 57502188 | 99998 | 92949 |
| 117 | 1558654660751 | 57925099 | 99998 | 84582 |
| 118 | 1558654665752 | 58351063 | 99991 | 85176 |
| 119 | 1558654670751 | 58806325 | 99981 | 91071 |
| 120 | 1558654675753 | 59329322 | 99974 | 104558 |
| 121 | 1558654680751 | 59934231 | 99976 | 121030 |
| 122 | 1558654685752 | 60531227 | 99985 | 119375 |
| 123 | 1558654690751 | 61041181 | 99994 | 102011 |
| 124 | 1558654695751 | 61482847 | 99999 | 88333 |
| 125 | 1558654700751 | 61904682 | 99997 | 84367 |
| 126 | 1558654705751 | 62336027 | 99991 | 86269 |
| 127 | 1558654710757 | 62805708 | 99982 | 93824 |
| 128 | 1558654715767 | 63343828 | 99977 | 107409 |
| 129 | 1558654720751 | 63944513 | 99979 | 120523 |
| 130 | 1558654725757 | 64533067 | 99987 | 117570 |
| 131 | 1558654730781 | 65039370 | 99995 | 100777 |
| 132 | 1558654735754 | 65486696 | 99999 | 89951 |
| 133 | 1558654740754 | 65912437 | 99998 | 85148 |
| 134 | 1558654745754 | 66338057 | 99992 | 85124 |
| 135 | 1558654750754 | 66802725 | 99985 | 92934 |
| 136 | 1558654755754 | 67330756 | 99979 | 105606 |
| 137 | 1558654760754 | 67929899 | 99980 | 119829 |
| 138 | 1558654765755 | 68526038 | 99987 | 119204 |
| 139 | 1558654770754 | 69050297 | 99995 | 104873 |
| 140 | 1558654775754 | 69509063 | 100000 | 91753 |
| 141 | 1558654780754 | 69935293 | 100000 | 85246 |
| 142 | 1558654785756 | 70357428 | 99996 | 84393 |
| 143 | 1558654790754 | 70799474 | 99989 | 88445 |
| 144 | 1558654795754 | 71297749 | 99982 | 99655 |
| 145 | 1558654800754 | 71876753 | 99980 | 115801 |
| 146 | 1558654805754 | 72496946 | 99984 | 124039 |
| 147 | 1558654810757 | 73056751 | 99992 | 111894 |
| 148 | 1558654815756 | 73542531 | 99998 | 97175 |
| 149 | 1558654820754 | 73982489 | 100001 | 88027 |
| 150 | 1558654825754 | 74402004 | 100000 | 83903 |
| 151 | 1558654830754 | 74828902 | 99995 | 85380 |
| 152 | 1558654835755 | 75291932 | 99988 | 92587 |
| 153 | 1558654840755 | 75814777 | 99983 | 104569 |
| 154 | 1558654845755 | 76403696 | 99982 | 117784 |
| 155 | 1558654850760 | 77013654 | 99987 | 121870 |
| 156 | 1558654855759 | 77564419 | 99994 | 110175 |
| 157 | 1558654860755 | 78040127 | 100000 | 95218 |
| 158 | 1558654865755 | 78473013 | 100002 | 86577 |
| 159 | 1558654870755 | 78888378 | 100000 | 83073 |
| 160 | 1558654875757 | 79317966 | 99995 | 85883 |
| 161 | 1558654880755 | 79782707 | 99989 | 92985 |
| 162 | 1558654885755 | 80313163 | 99984 | 106091 |
| 163 | 1558654890755 | 80909829 | 99984 | 119333 |
| 164 | 1558654895765 | 81518938 | 99988 | 121579 |
| 165 | 1558654900755 | 82069501 | 99995 | 110333 |
| 166 | 1558654905755 | 82547121 | 100000 | 95524 |
| 167 | 1558654910755 | 82979168 | 100002 | 86409 |
| 168 | 1558654915756 | 83396839 | 100001 | 83517 |
| 169 | 1558654920758 | 83821876 | 99997 | 84973 |
| 170 | 1558654925756 | 84279022 | 99991 | 91466 |
| 171 | 1558654930756 | 84797624 | 99986 | 103720 |
| 172 | 1558654935757 | 85381355 | 99984 | 116723 |
| 173 | 1558654940759 | 85999109 | 99987 | 123501 |
| 174 | 1558654945757 | 86571289 | 99993 | 114482 |
| 175 | 1558654950756 | 87062312 | 99999 | 98224 |
| 176 | 1558654955756 | 87503035 | 100002 | 88145 |
| 177 | 1558654960756 | 87922632 | 100002 | 83919 |
| 178 | 1558654965756 | 88346544 | 99999 | 84782 |
| 179 | 1558654970757 | 88794209 | 99994 | 89515 |
| 180 | 1558654975756 | 89289525 | 99989 | 99083 |
| 181 | 1558654980769 | 89843773 | 99986 | 110562 |
| 182 | 1558654985756 | 90445515 | 99987 | 120662 |
| 183 | 1558654990756 | 91037804 | 99991 | 118458 |
| 184 | 1558654995758 | 91568188 | 99997 | 106034 |
| 185 | 1558655000770 | 92037320 | 100001 | 93602 |
| 186 | 1558655005764 | 92469785 | 100002 | 86597 |
| 187 | 1558655010758 | 92891818 | 100001 | 84508 |
| 188 | 1558655015781 | 93322442 | 99997 | 85730 |
| 189 | 1558655020757 | 93784037 | 99993 | 92764 |
| 190 | 1558655025757 | 94293562 | 99988 | 101905 |
| 191 | 1558655030758 | 94858539 | 99986 | 112973 |
| 192 | 1558655035758 | 95471503 | 99988 | 122593 |
| 193 | 1558655040758 | 96059452 | 99993 | 117590 |
| 194 | 1558655045758 | 96577513 | 99998 | 103612 |
| 195 | 1558655050759 | 97037514 | 100001 | 91982 |
| 196 | 1558655055759 | 97466274 | 100002 | 85752 |
| 197 | 1558655060759 | 97882321 | 100001 | 83209 |
| 198 | 1558655065759 | 98312307 | 99998 | 85997 |
| 199 | 1558655070759 | 98774752 | 99993 | 92489 |
| 200 | 1558655075760 | 99292033 | 99989 | 103436 |
| 201 | 1558655080768 | 99869700 | 99988 | 115349 |
| 202 | 1558655085761 | 100479176 | 99990 | 122066 |
| 203 | 1558655090761 | 101061140 | 99994 | 116393 |
| 204 | 1558655095761 | 101570179 | 99998 | 101808 |
| 205 | 1558655100778 | 102033798 | 100001 | 92410 |
| 206 | 1558655105766 | 102465175 | 100002 | 86483 |
| 207 | 1558655110761 | 102886308 | 100001 | 84311 |
| 208 | 1558655115762 | 103318100 | 99998 | 86341 |
| 209 | 1558655120762 | 103780351 | 99994 | 92450 |
| 210 | 1558655125778 | 104291754 | 99990 | 101954 |
| 211 | 1558655130762 | 104859818 | 99989 | 113978 |
| 212 | 1558655135762 | 105458504 | 99990 | 119737 |
| 213 | 1558655140763 | 106043913 | 99993 | 117058 |
| 214 | 1558655145769 | 106570460 | 99997 | 105183 |
| 215 | 1558655150766 | 107048074 | 100000 | 95580 |
| 216 | 1558655155761 | 107489548 | 100002 | 88383 |
| 217 | 1558655160771 | 107914790 | 100002 | 84879 |
| 218 | 1558655165762 | 108339596 | 99999 | 85114 |
| 219 | 1558655170767 | 108790252 | 99996 | 90041 |
| 220 | 1558655175765 | 109282009 | 99992 | 98391 |
| 221 | 1558655180767 | 109830912 | 99990 | 109737 |
| 222 | 1558655185768 | 110413420 | 99990 | 116478 |
| 223 | 1558655190778 | 111002057 | 99992 | 117492 |
| 224 | 1558655195762 | 111559210 | 99995 | 111788 |
| 225 | 1558655200762 | 112061195 | 99999 | 100397 |
| 226 | 1558655205762 | 112517609 | 100001 | 91283 |
| 227 | 1558655210804 | 112952613 | 100001 | 86276 |
| 228 | 1558655215761 | 113384101 | 100000 | 87046 |
| 229 | 1558655220765 | 113822065 | 99998 | 87523 |
| 230 | 1558655225762 | 114287881 | 99995 | 93219 |
| 231 | 1558655230762 | 114797451 | 99992 | 101914 |
| 232 | 1558655235762 | 115357334 | 99991 | 111977 |
| 233 | 1558655240762 | 115946145 | 99991 | 117762 |
| 234 | 1558655245764 | 116524975 | 99994 | 115720 |
| 235 | 1558655250764 | 117063209 | 99997 | 107647 |
| 236 | 1558655255771 | 117552647 | 99999 | 97751 |
| 237 | 1558655260769 | 118008951 | 100001 | 91297 |
| 238 | 1558655265764 | 118442701 | 100002 | 86837 |
| 239 | 1558655270763 | 118870810 | 100000 | 85639 |
| 240 | 1558655275764 | 119312079 | 99998 | 88236 |
| 241 | 1558655280771 | 119776832 | 99995 | 92821 |
| 242 | 1558655285772 | 120286733 | 99992 | 101960 |
| 243 | 1558655290765 | 120853191 | 99991 | 113450 |
| 244 | 1558655295775 | 121450805 | 99991 | 119284 |
| 245 | 1558655300767 | 122034968 | 99994 | 117020 |
| 246 | 1558655305766 | 122569535 | 99997 | 106935 |
| 247 | 1558655310777 | 123060093 | 99999 | 97896 |
| 248 | 1558655315774 | 123520553 | 100001 | 92147 |
| 249 | 1558655320764 | 123958847 | 100002 | 87834 |
| 250 | 1558655325770 | 124384532 | 100001 | 85035 |
| 251 | 1558655330764 | 124816958 | 99999 | 86589 |
| 252 | 1558655335764 | 125268125 | 99996 | 90233 |
| 253 | 1558655340763 | 125770794 | 99993 | 100554 |
| 254 | 1558655345764 | 126331988 | 99991 | 112216 |
| 255 | 1558655350764 | 126930339 | 99992 | 119670 |
| 256 | 1558655355764 | 127520334 | 99993 | 117999 |
| 257 | 1558655360764 | 128068041 | 99996 | 109541 |
| 258 | 1558655365789 | 128571452 | 99999 | 100181 |
| 259 | 1558655370772 | 129041416 | 100001 | 94313 |
| 260 | 1558655375766 | 129481717 | 100002 | 88166 |
| 261 | 1558655380771 | 129909219 | 100001 | 85415 |
| 262 | 1558655385766 | 130338947 | 100000 | 86032 |
| 263 | 1558655390765 | 130784118 | 99997 | 89052 |
| 264 | 1558655395765 | 131264736 | 99995 | 96124 |
| 265 | 1558655400768 | 131797301 | 99993 | 106449 |
| 266 | 1558655405765 | 132380241 | 99992 | 116658 |
| 267 | 1558655410765 | 132977576 | 99993 | 119467 |
| 268 | 1558655415765 | 133541108 | 99995 | 112706 |
| 269 | 1558655420766 | 134066376 | 99997 | 105033 |
| 270 | 1558655425765 | 134555544 | 100000 | 97853 |
| 271 | 1558655430765 | 135016964 | 100001 | 92284 |
| 272 | 1558655435772 | 135457375 | 100002 | 87959 |
| 273 | 1558655440772 | 135886737 | 100001 | 85872 |
| 274 | 1558655445766 | 136325933 | 99999 | 87945 |
| 275 | 1558655450766 | 136784440 | 99997 | 91701 |
| 276 | 1558655455797 | 137275830 | 99995 | 97672 |
| 277 | 1558655460770 | 137824411 | 99993 | 110312 |
| 278 | 1558655465766 | 138405384 | 99993 | 116288 |
| 279 | 1558655470773 | 138987077 | 99994 | 116176 |
| 280 | 1558655475766 | 139537168 | 99996 | 110172 |
| 281 | 1558655480766 | 140057838 | 99998 | 104134 |
| 282 | 1558655485766 | 140542281 | 100000 | 96889 |
| 283 | 1558655490766 | 141005196 | 100001 | 92583 |
| 284 | 1558655495766 | 141450072 | 100001 | 88975 |
| 285 | 1558655500766 | 141887833 | 100001 | 87552 |
| 286 | 1558655505771 | 142333368 | 99999 | 89018 |
| 287 | 1558655510766 | 142797837 | 99997 | 92987 |
| 288 | 1558655515765 | 143294982 | 99995 | 99449 |
| 289 | 1558655520777 | 143828797 | 99994 | 106507 |
| 290 | 1558655525766 | 144394535 | 99994 | 113397 |
| 291 | 1558655530766 | 144965161 | 99994 | 114125 |
| 292 | 1558655535766 | 145516585 | 99996 | 110285 |
| 293 | 1558655540768 | 146047146 | 99997 | 106070 |
| 294 | 1558655545766 | 146544744 | 99999 | 99559 |
| 295 | 1558655550766 | 147018503 | 100000 | 94752 |
| 296 | 1558655555766 | 147469071 | 100001 | 90114 |
| 297 | 1558655560766 | 147905499 | 100001 | 87286 |
| 298 | 1558655565774 | 148350429 | 100000 | 88844 |
| 299 | 1558655570766 | 148808725 | 99998 | 91806 |
| 300 | 1558655575766 | 149287240 | 99996 | 95703 |
| 301 | 1558655580767 | 149808296 | 99995 | 104190 |
| 302 | 1558655585766 | 150363941 | 99994 | 111151 |
| 303 | 1558655590766 | 150944594 | 99994 | 116131 |
| 304 | 1558655595766 | 151511602 | 99996 | 113402 |
| 305 | 1558655600766 | 152048120 | 99997 | 107304 |
| 306 | 1558655605766 | 152557498 | 99999 | 101876 |
| 307 | 1558655610766 | 153037419 | 100000 | 95984 |
| 308 | 1558655615766 | 153491064 | 100001 | 90729 |
| 309 | 1558655620770 | 153929315 | 100001 | 87580 |
| 310 | 1558655625766 | 154367196 | 100000 | 87646 |
| 311 | 1558655630766 | 154815980 | 99999 | 89757 |
| 312 | 1558655635774 | 155284071 | 99997 | 93469 |
| 313 | 1558655640766 | 155790780 | 99996 | 101504 |
| 314 | 1558655645767 | 156338667 | 99995 | 109555 |
| 315 | 1558655650766 | 156910182 | 99995 | 114326 |
| 316 | 1558655655765 | 157476320 | 99995 | 113250 |
| 317 | 1558655660766 | 158023854 | 99996 | 109485 |
| 318 | 1558655665771 | 158547773 | 99998 | 104679 |
| 319 | 1558655670766 | 159043658 | 99999 | 99276 |
| 320 | 1558655675766 | 159515716 | 100000 | 94412 |
| 321 | 1558655680766 | 159970900 | 100001 | 91037 |
| 322 | 1558655685766 | 160414805 | 100001 | 88781 |
| 323 | 1558655690766 | 160856388 | 100000 | 88317 |
| 324 | 1558655695771 | 161313202 | 99999 | 91272 |
| 325 | 1558655700774 | 161797542 | 99997 | 96810 |
| 326 | 1558655705767 | 162306171 | 99996 | 101868 |
| 327 | 1558655710776 | 162846757 | 99995 | 107923 |
| 328 | 1558655715770 | 163414797 | 99995 | 113744 |
| 329 | 1558655720767 | 163980504 | 99996 | 113209 |
| 330 | 1558655725767 | 164525991 | 99997 | 109097 |
| 331 | 1558655730779 | 165043562 | 99998 | 103266 |
| 332 | 1558655735768 | 165539120 | 99999 | 99330 |
| 333 | 1558655740792 | 166011976 | 100000 | 94119 |
| 334 | 1558655745772 | 166470413 | 100001 | 92056 |
| 335 | 1558655750769 | 166917833 | 100001 | 89538 |
| 336 | 1558655755769 | 167365864 | 100000 | 89606 |
| 337 | 1558655760769 | 167823434 | 99999 | 91514 |
| 338 | 1558655765769 | 168301108 | 99998 | 95535 |
| 339 | 1558655770769 | 168804734 | 99996 | 100725 |
| 340 | 1558655775769 | 169344354 | 99996 | 107924 |
| 341 | 1558655780777 | 169901577 | 99995 | 111267 |
| 342 | 1558655785776 | 170466130 | 99996 | 112933 |
| 343 | 1558655790774 | 171016347 | 99997 | 110087 |
| 344 | 1558655795770 | 171543220 | 99998 | 105459 |
| 345 | 1558655800770 | 172039545 | 99999 | 99265 |
| 346 | 1558655805770 | 172519957 | 100000 | 96082 |
| 347 | 1558655810770 | 172981832 | 100001 | 92375 |
| 348 | 1558655815771 | 173434514 | 100001 | 90518 |
| 349 | 1558655820773 | 173883532 | 100000 | 89768 |
| 350 | 1558655825772 | 174335485 | 99999 | 90409 |
| 351 | 1558655830771 | 174805175 | 99998 | 93957 |
| 352 | 1558655835771 | 175296159 | 99997 | 98197 |
| 353 | 1558655840772 | 175821625 | 99996 | 105072 |
| 354 | 1558655845771 | 176375648 | 99996 | 110827 |
| 355 | 1558655850771 | 176940294 | 99996 | 112929 |
| 356 | 1558655855773 | 177500584 | 99997 | 112013 |
| 357 | 1558655860771 | 178039299 | 99998 | 107786 |
| 358 | 1558655865771 | 178553085 | 99999 | 102757 |
| 359 | 1558655870772 | 179036709 | 100000 | 96705 |
| 360 | 1558655875771 | 179503491 | 100001 | 93375 |
| 361 | 1558655880777 | 179961602 | 100001 | 91512 |
| 362 | 1558655885772 | 180408687 | 100001 | 89507 |
| 363 | 1558655890774 | 180858375 | 100000 | 89902 |
| 364 | 1558655895772 | 181315103 | 99999 | 91382 |
| 365 | 1558655900772 | 181796079 | 99998 | 96195 |
| 366 | 1558655905777 | 182305157 | 99997 | 101714 |
| 367 | 1558655910774 | 182844702 | 99996 | 107974 |
| 368 | 1558655915774 | 183403494 | 99996 | 111758 |
| 369 | 1558655920779 | 183961558 | 99996 | 111501 |
| 370 | 1558655925774 | 184502515 | 99997 | 108300 |
| 371 | 1558655930776 | 185032388 | 99998 | 105932 |
| 372 | 1558655935774 | 185539441 | 99999 | 101451 |
| 373 | 1558655940774 | 186026869 | 100000 | 97486 |
| 374 | 1558655945774 | 186497674 | 100001 | 94161 |
| 375 | 1558655950774 | 186956270 | 100001 | 91719 |
| 376 | 1558655955774 | 187407389 | 100001 | 90224 |
| 377 | 1558655960774 | 187859513 | 100000 | 90425 |
| 378 | 1558655965774 | 188322285 | 99999 | 92554 |
| 379 | 1558655970773 | 188806362 | 99998 | 96835 |
| 380 | 1558655975774 | 189313151 | 99997 | 101338 |
| 381 | 1558655980783 | 189844738 | 99997 | 106126 |
| 382 | 1558655985773 | 190398562 | 99996 | 110987 |
| 383 | 1558655990784 | 190953676 | 99997 | 110779 |
| 384 | 1558655995774 | 191505132 | 99997 | 110512 |
| 385 | 1558656000775 | 192037233 | 99998 | 106399 |
| 386 | 1558656005776 | 192546309 | 99999 | 101795 |
| 387 | 1558656010786 | 193029622 | 100000 | 96470 |
| 388 | 1558656015776 | 193497358 | 100001 | 93735 |
| 389 | 1558656020778 | 193953566 | 100001 | 91205 |
| 390 | 1558656025775 | 194403390 | 100001 | 90019 |
| 391 | 1558656030775 | 194856497 | 100000 | 90621 |
| 392 | 1558656035776 | 195320845 | 99999 | 92851 |
| 393 | 1558656040782 | 195804608 | 99998 | 96637 |
| 394 | 1558656045777 | 196305478 | 99997 | 100274 |
| 395 | 1558656050777 | 196832682 | 99997 | 105441 |
| 396 | 1558656055777 | 197382924 | 99996 | 110048 |
| 397 | 1558656060779 | 197948050 | 99997 | 112980 |
| 398 | 1558656065778 | 198505974 | 99997 | 111607 |
| 399 | 1558656070776 | 199045833 | 99998 | 108015 |
| 400 | 1558656075777 | 199556251 | 99999 | 102063 |
| 401 | 1558656080785 | 200040663 | 100000 | 96728 |
| 402 | 1558656085784 | 200509348 | 100001 | 93756 |
| 403 | 1558656090776 | 200969401 | 100001 | 92158 |
| 404 | 1558656095776 | 201422230 | 100001 | 90566 |
| 405 | 1558656100777 | 201874058 | 100000 | 90348 |
| 406 | 1558656105779 | 202330260 | 100000 | 91204 |
| 407 | 1558656110779 | 202802967 | 99999 | 94541 |
